Униграммы при Хи-2,Хи-квадрат,Униграммы при Взаимной инф.,Взаимная информация,Биграммы при Хи-2,Хи-квадрат (Биграммы),Биграммы при Взаимной инф.,Взаимная информация (Биграммы)
unlabeled,0.9999999999999944,icd10tm,0.0003330046792331528,examined by,3.999999999999978,segmentation with,0.0006661932360622338
02,0.9999999999999944,extraneous,0.0003330046792331528,wants to,3.999999999999978,between our,0.0006661932360622338
aggregates,0.9999999999999944,ho,0.0003330046792331528,required the,3.999999999999978,dynamic uncertainty,0.0006661932360622338
witnessing,0.9999999999999944,fetus,0.0003330046792331528,from its,3.999999999999978,layered multi,0.0006661932360622338
2d,0.9999999999999944,feuc,0.0003330046792331528,customers in,3.999999999999978,layered the,0.0006661932360622338
axioms,0.9999999999999944,holder,0.0003330046792331528,the solutions,3.999999999999978,dynamically from,0.0006661932360622338
traditions,0.9999999999999944,ffaf,0.0003330046792331528,database in,3.999999999999978,dynamically changing,0.0006661932360622338
unlimited,0.9999999999999944,hieroglyphs,0.0003330046792331528,conditional probability,3.999999999999978,the posted,0.0006661932360622338
barrier,0.9999999999999944,idaiyinam,0.0003330046792331528,database to,3.999999999999978,actions can,0.0006661932360622338
abnormalities,0.9999999999999944,hoax,0.0003330046792331528,be integrated,3.999999999999978,demonstrated for,0.0006661932360622338
volatile,0.9999999999999944,hog,0.0003330046792331528,related problems,3.999999999999978,logic compensator,0.0006661932360622338
worked,0.9999999999999944,f1_score,0.0003330046792331528,concept location,3.999999999999978,select only,0.0006661932360622338
ultimate,0.9999999999999944,hol,0.0003330046792331528,back to,3.999999999999978,the place,0.0006661932360622338
tracks,0.9999999999999944,festival,0.0003330046792331528,quality is,3.999999999999978,security management,0.0006661932360622338
07,0.9999999999999944,hieroglyphic,0.0003330046792331528,day and,3.999999999999978,sentence document,0.0006661932360622338
alexnet,0.9999999999999944,ibugs,0.0003330046792331528,relation to,3.999999999999978,the perturbation,0.0006661932360622338
un,0.9999999999999944,hierarchicalfuzzy,0.0003330046792331528,the transformation,3.999999999999978,better searching,0.0006661932360622338
augmenting,0.9999999999999944,iberian,0.0003330046792331528,relationship among,3.999999999999978,searching such,0.0006661932360622338
wasted,0.9999999999999944,ictclas,0.0003330046792331528,articles to,3.999999999999978,searching technique,0.0006661932360622338
weaker,0.9999999999999944,extravagant,0.0003330046792331528,the reader,3.999999999999978,they take,0.0006661932360622338
transfers,0.9999999999999944,fhar,0.0003330046792331528,be reduced,3.999999999999978,searching their,0.0006661932360622338
upgraded,0.9999999999999944,higherorder,0.0003330046792331528,relationships in,3.999999999999978,logic many,0.0006661932360622338
advertising,0.9999999999999944,fgso1,0.0003330046792331528,rise to,3.999999999999978,better solutions,0.0006661932360622338
advices,0.9999999999999944,firebase,0.0003330046792331528,form text,3.999999999999978,better speed,0.0006661932360622338
axes,0.9999999999999944,fgg,0.0003330046792331528,tool based,3.999999999999978,better steady,0.0006661932360622338
3s,0.9999999999999944,established,0.0003329917476862774,department of,3.999999999999978,they should,0.0006661932360622338
twice,0.9999999999999944,possible,0.00032803183592833816,competitive intelligence,3.999999999999978,second best,0.0006661932360622338
atomic,0.9999999999999944,investigate,0.0003245226591626904,relevant features,3.999999999999978,second correspond,0.0006661932360622338
unwanted,0.9999999999999944,calculated,0.00032437277208027283,compared and,3.999999999999978,they search,0.0006661932360622338
translating,0.9999999999999944,trying,0.0003197674626360192,company the,3.999999999999978,logic linguistic,0.0006661932360622338
wherein,0.9999999999999944,indicate,0.0003191431650675508,data model,3.999999999999978,second fuzzy,0.0006661932360622338
unavailable,0.9999999999999944,weaknesses,0.00031822603775543985,semantic index,3.999999999999978,logic it2fl,0.0006661932360622338
unconventional,0.9999999999999944,ignored,0.00031822603775543985,today world,3.999999999999978,better technique,0.0006661932360622338
worse,0.9999999999999944,demonstrating,0.00031822603775543985,confirmed that,3.999999999999978,the perspectives,0.0006661932360622338
attained,0.9999999999999944,runs,0.00031822603775543985,records ehrs,3.999999999999978,eavesdropper observes,0.0006661932360622338
unsuccessful,0.9999999999999944,layout,0.00031822603775543985,role to,3.999999999999978,eavesdropper learns,0.0006661932360622338
wording,0.9999999999999944,49,0.00031822603775543985,room of,3.999999999999978,second on,0.0006661932360622338
dominated,0.9999999999999944,attractive,0.00031822603775543985,recognition ner,3.999999999999978,logic mathematical,0.0006661932360622338
denoise,0.9999999999999944,triggered,0.0003173960710505788,the tag,3.999999999999978,better scalability,0.0006661932360622338
delegating,0.9999999999999944,closing,0.0003173960710505788,patterns the,3.999999999999978,not match,0.0006661932360622338
destruction,0.9999999999999944,claim,0.0003173960710505788,semantic resource,3.999999999999978,not returned,0.0006661932360622338
phone,0.9999999999999944,closeness,0.0003171200871300286,transportation system,3.999999999999978,better meet,0.0006661932360622338
deployments,0.9999999999999944,competencies,0.00031202864389104227,semantic meaning,3.999999999999978,edge using,0.0006661932360622338
judicious,0.9999999999999944,captured,0.00031140942785709905,are both,3.999999999999978,edge technology,0.0006661932360622338
denoting,0.9999999999999944,quantity,0.00030480003816140723,trends the,3.999999999999978,searches can,0.0006661932360622338
justify,0.9999999999999944,classifies,0.00030480003816140723,finding and,3.999999999999978,edge over,0.0006661932360622338
delivering,0.9999999999999944,emphasis,0.00030480003816140723,for context,3.999999999999978,better network,0.0006661932360622338
pertinence,0.9999999999999944,lots,0.00030379176127178636,rate of,3.999999999999978,searches over,0.0006661932360622338
keypoint,0.9999999999999944,quantities,0.00030379176127178636,could help,3.999999999999978,searches through,0.0006661932360622338
keystroke,0.9999999999999944,excessive,0.00030379176127178636,raspberry pi,3.999999999999978,delay network,0.0006661932360622338
deteriorated,0.9999999999999944,mention,0.00030379176127178636,be better,3.999999999999978,thing iot,0.0006661932360622338
skew,0.9999999999999944,attain,0.00030379176127178636,be determined,3.999999999999978,while other,0.0006661932360622338
permit,0.9999999999999944,concludes,0.00030379176127178636,the media,3.999999999999978,better performances,0.0006661932360622338
skewness,0.9999999999999944,attached,0.00030379176127178636,acquire the,3.999999999999978,searching are,0.0006661932360622338
definite,0.9999999999999944,deploying,0.00030379176127178636,based fault,3.999999999999978,searching association,0.0006661932360622338
slice,0.9999999999999944,backgrounds,0.00030379176127178636,the title,3.999999999999978,with output,0.0006661932360622338
slider,0.9999999999999944,establishes,0.00030379176127178636,random field,3.999999999999978,searching habits,0.0006661932360622338
slight,0.9999999999999944,fewer,0.00030379176127178636,conflict of,3.999999999999978,searching highly,0.0006661932360622338
peoples,0.9999999999999944,deciding,0.00030379176127178636,based classifiers,3.999999999999978,sources including,0.0006661932360622338
kurtosis,0.9999999999999944,completion,0.00030379176127178636,the simulated,3.999999999999978,narratives by,0.0006661932360622338
sign,0.9999999999999944,uncontrolled,0.00030379176127178636,play vital,3.999999999999978,the permanent,0.0006661932360622338
sides,0.9999999999999944,basics,0.00030379176127178636,time cost,3.999999999999978,they receive,0.0006661932360622338
solely,0.9999999999999944,align,0.00030379176127178636,from collection,3.999999999999978,better use,0.0006661932360622338
pm,0.9999999999999944,iteration,0.00030379176127178636,records in,3.999999999999978,about type,0.0006661932360622338
drastic,0.9999999999999944,visits,0.00030379176127178636,to comprehend,3.999999999999978,better user,0.0006661932360622338
populated,0.9999999999999944,aggregate,0.00030379176127178636,the sense,3.999999999999978,earth observation,0.0006661932360622338
innate,0.9999999999999944,smoothly,0.00030379176127178636,very much,3.999999999999978,earth faults,0.0006661932360622338
insensitive,0.9999999999999944,explanation,0.00030379176127178636,very popular,3.999999999999978,not exploit,0.0006661932360622338
selectivity,0.9999999999999944,globally,0.00030379176127178636,attributes and,3.999999999999978,logic genetic,0.0006661932360622338
poles,0.9999999999999944,respondents,0.00030379176127178636,diverse data,3.999999999999978,between biomedical,0.0006661932360622338
seminars,0.9999999999999944,vulnerable,0.00030379176127178636,the rank,3.999999999999978,they contained,0.0006661932360622338
instrumentation,0.9999999999999944,subsets,0.00030379176127178636,classification problems,3.999999999999978,early identification,0.0006661932360622338
pn,0.9999999999999944,outperforming,0.00030379176127178636,do this,3.999999999999978,between categories,0.0006661932360622338
dispatching,0.9999999999999944,connecting,0.00030379176127178636,from documents,3.999999999999978,sectors and,0.0006661932360622338
devoted,0.9999999999999944,surveyed,0.00030379176127178636,research directions,3.999999999999978,sectors in,0.0006661932360622338
interacting,0.9999999999999944,released,0.00030379176127178636,document analysis,3.999999999999978,not exist,0.0006661932360622338
plot,0.9999999999999944,centre,0.00030379176127178636,scientific community,3.999999999999978,they belong,0.0006661932360622338
interfering,0.9999999999999944,compelling,0.00030379176127178636,documents but,3.999999999999978,with nonlinear,0.0006661932360622338
interior,0.9999999999999944,beings,0.00030379176127178636,potentially useful,3.999999999999978,each web,0.0006661932360622338
disjunction,0.9999999999999944,everyone,0.00030197162013443973,the selection,3.999999999999978,called general,0.0006661932360622338
discrepancies,0.9999999999999944,man,0.00030197162013443973,attempting to,3.999999999999978,between cluster,0.0006661932360622338
discipline,0.9999999999999944,newly,0.00030197162013443973,documents related,3.999999999999978,they apply,0.0006661932360622338
digitized,0.9999999999999944,aids,0.00030197162013443973,doing so,3.999999999999978,logic energy,0.0006661932360622338
differentiation,0.9999999999999944,greatest,0.00030197162013443973,score and,3.999999999999978,security constraint,0.0006661932360622338
sold,0.9999999999999944,facilitated,0.00030197162013443973,domains the,3.999999999999978,not effective,0.0006661932360622338
cyclic,0.9999999999999944,72,0.00030197162013443973,time monitoring,3.999999999999978,security is,0.0006661932360622338
drift,0.9999999999999944,overlap,0.00030197162013443973,at home,3.999999999999978,about that,0.0006661932360622338
mal,0.9999999999999944,recover,0.00030197162013443973,planning of,3.999999999999978,secret key,0.0006661932360622338
consisted,0.9999999999999944,ongoing,0.00030197162013443973,require any,3.999999999999978,easily but,0.0006661932360622338
longitude,0.9999999999999944,till,0.00030197162013443973,the links,3.999999999999978,between 2010,0.0006661932360622338
considerate,0.9999999999999944,guarantees,0.00030197162013443973,available datasets,3.999999999999978,second problem,0.0006661932360622338
lorenz,0.9999999999999944,comprised,0.00030197162013443973,to extracting,3.999999999999978,source ir,0.0006661932360622338
overheads,0.9999999999999944,concrete,0.00030197162013443973,relies on,3.999999999999978,they operate,0.0006661932360622338
conscious,0.9999999999999944,involvement,0.00030197162013443973,the signal,3.999999999999978,better with,0.0006661932360622338
connotation,0.9999999999999944,thus,0.00029975840736571994,to word,3.999999999999978,about subject,0.0006661932360622338
confidence,0.9999999999999944,evolving,0.0002971245540121688,comments for,3.999999999999978,they offer,0.0006661932360622338
concentrate,0.9999999999999944,acceptable,0.00029269426859461663,designing and,3.999999999999978,easy information,0.0006661932360622338
structurally,0.9999999999999944,assigned,0.00029269426859461663,public sentiment,3.999999999999978,not hold,0.0006661932360622338
consume,0.9999999999999944,choose,0.00028924276580303936,combining multiple,3.999999999999978,logic here,0.0006661932360622338
comprehensively,0.9999999999999944,paths,0.00028763101785018313,detection this,3.999999999999978,between 2013,0.0006661932360622338
complicate,0.9999999999999944,asset,0.00028763101785018313,determined using,3.999999999999978,easily describe,0.0006661932360622338
